name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Nick Coffield",WBD,DEF,"Free Agent",26,69,9,,12.55,52.6,62.6,313,62.6,58.7,61,5,81.8,10.8,3.8,6.2,0,1.4,0.8,0.8,0,0
"Toby Bedford",GWS,MID/FWD,"Free Agent",26,91,8,,40.79,57.9,62.6,501,69.2,81,71,8,77.6,6,7.8,2,0,4.4,1,0.6,1,0.5
"Ben Keays",ADE,FWD,"Free Agent",29,172,11,141.0,73.40,78,62.5,688,64.4,59.7,39,11,87.9,8.5,6.1,2.8,0,2.9,0.5,1.2,1.2,0.5
"Sam Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,11,1,147.0,86.08,67.3,62.5,687,57.4,60.7,53,11,75.6,9,6.9,3.5,0,2.8,0.7,0.3,0,0.1
"Archie Perkins",ESS,FWD,"Prince McAndrew",24,109,6,287.3,57.98,62.9,62.4,499,65.8,65.7,58,8,77.9,8.5,6.9,4.9,0,1.5,0.5,0.3,0.4,0.5
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,157,10,,21.69,61.5,62.4,624,62,65,82,10,79.4,8,6.7,4.8,0,2.5,0.5,0.6,0.3,0.1
"Campbell Chesser",CAR,MID,"Free Agent",23,39,5,290.8,22.51,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
"Harris Andrews",BRL,DEF,"Free Agent",29,248,12,236.8,44.75,63.5,62.2,560,54.8,55.3,59,9,95,9.1,5,7.1,0,1.2,0.3,0.6,0,0
"Harry Himmelberg",GWS,DEF,"Free Agent",30,213,11,190.8,60.98,78.1,62.1,745,64.6,71.3,80,12,84.5,8.9,7.8,5.4,0,1.4,0.2,1,0.1,0.1
"Koltyn Tholstrup",MEL,D/M/F,uFlorent,20,31,3,,47.75,54.5,62.1,745,66.6,58,59,12,80.6,10.5,6.1,3.7,0,1.7,0.8,0.4,0.2,0.2
"Bruce Reville",BRL,MID,GuldenEye,25,37,3,,37.65,58.7,62,744,61.8,46.7,37,12,73.8,10.6,4.9,4.8,0,1.3,0.3,0.8,0.3,0.6
"Jack Darling",NTH,FWD,"Free Agent",33,330,16,,7.23,49.6,62,620,59.6,58,75,10,64.7,6.9,4.3,3.8,2,2.7,1,0.5,1.4,0.6
"Patrick Voss",FRE,FWD,"Free Agent",22,38,5,,21.42,54,61.7,679,62.4,81.7,90,11,86.8,7.1,3.9,3.8,0,3.3,1.1,1.8,1.8,1.5
"Ryan Angwin",GWS,MID,"Free Agent",23,39,6,245.9,46.79,71.2,61.7,555,50.4,51.7,38,9,81.6,7.8,9.2,3,0,2.6,0.4,0.7,0.3,0.2
"Cameron Zurhaar",NTH,FWD,"Prince McAndrew",28,154,10,,55.39,60.3,61.5,676,67.2,76.7,73,11,78.3,9.6,4.4,4.9,0,1.5,0.8,1,0.7,0.7
"Seth Campbell",RIC,FWD,"Heartbreak Jake & da Subs",21,55,4,292.4,53.34,61.8,61.5,738,63.4,58.7,45,12,80.9,9.3,5.6,3.1,0,1.8,0.6,0.5,1,0.9
"Tyler Sonsie",RIC,MID/FWD,"Free Agent",23,50,5,287.0,47.20,57,61.5,615,62.8,65.7,66,10,84.8,9.4,7.2,4.1,0,1.2,0.8,0.4,0.3,0.4
"Harvey Langford",MEL,MID,"Houston we have a problem",20,34,2,103.4,85.40,71.4,61.3,736,63.6,68.7,57,12,76.6,7.9,7.5,3.3,0,1.3,0.6,0.4,1.3,0.4
"Jake Riccardi",GWS,RUC/FWD,"Free Agent",26,98,7,195.8,59.35,69.5,61.3,552,50.4,43.3,38,9,73.6,7,4.6,3.8,6.4,1.9,0.4,1.4,1.6,0.4
"Zak Johnson",ESS,DEF,"Free Agent",19,14,2,259.5,41.20,56,61,305,61,55,45,5,76.4,10.2,7.6,4.8,0,0.2,0,0,0,0
"Harry Sharp",MEL,FWD,"Free Agent",23,46,6,,23.60,47.4,60.9,731,60,55,52,12,80.1,8.2,5.3,2.8,0,2.7,0.9,0.9,1.3,0.8
"Brodie Kemp",CAR,FWD,"Free Agent",25,61,7,,21.15,53.7,60.8,730,63.8,57.3,42,12,86.1,7.1,4.3,5,0,1.8,0.3,0.8,1.6,1
"Xavier Lindsay",MEL,DEF/MID,"Free Agent",19,23,2,162.2,72.58,66.4,60.8,304,60.8,58.3,54,5,72.6,11.8,4.6,2.2,0,2.2,0.2,0.2,0.2,0
"Lachie Cowan",CAR,DEF,"Kids can call you Bont-ju",21,49,4,210.9,63.71,68.6,60.7,668,65,80.3,75,11,79.7,10.4,5,5,0,1.7,0.2,0.8,0,0
"Kai Lohmann",BRL,FWD,"Free Agent",23,65,5,313.4,42.70,56.2,60.6,727,67,59,40,12,78.9,7.3,4.7,3.4,0,2.8,0.7,1.4,1.8,1.1
"Sam Draper",BRL,RUC/FWD,"Prince McAndrew",27,89,10,113.8,89.77,75.4,60.6,667,65,67,72,11,71.2,7.5,2.6,2.4,20.4,1.1,1.6,1.7,0.6,0.6
"Stephen Coniglio",GWS,MID,"Free Agent",32,238,15,250.1,67.53,62.8,60.6,667,54.2,52.3,19,11,67.1,7.9,8.1,3.1,0,2.7,0.3,0.5,0.3,0.3
"Sam Collins",GCS,DEF,"Free Agent",31,160,10,,12.14,51,60.5,666,65.4,68.3,74,11,93.5,7.1,7.2,6.6,0,1.3,0.7,0.3,0,0
"Changkuoth Jiath",MEL,DEF,"Free Agent",26,84,9,202.3,47.34,75.1,60.1,481,60.2,68.7,56,8,67,9.4,4.8,5.5,0,1.6,0.6,0.4,0,0
"Conor Stone",GWS,DEF,"Free Agent",24,22,6,,16.78,54.3,60,120,60,60,57,2,82,8,10,2.5,0,2,0.5,0,0,0
"Henry Hustwaite",HAW,MID,"Free Agent",21,11,4,315.4,24.42,62.5,60,60,60,60,60,1,71,7,12,1,0,3,0,0,0,0
"Mitch Owens",STK,FWD,"Free Agent",22,81,5,236.9,52.39,62.6,60,540,58,60.3,31,9,89.1,7.1,4.8,3.8,0.3,1.4,1.4,0.4,1.7,1.6
"Noah Balta",RIC,DEF/FWD,"Kids can call you Bont-ju",26,128,9,,51.57,55.6,60,660,71.8,54,50,11,84.9,8.8,4.3,5.1,5.5,0.6,1,1,0.5,0.4
"Sam Butler",HAW,MID/FWD,"Free Agent",23,32,5,238.8,36.97,63,60,420,64.8,61.3,67,7,71.7,8,3.9,3.6,0,3.7,0.3,0.4,0.6,0.3
"Nick Vlastuin",RIC,DEF,"Free Agent",32,266,14,193.1,61.53,79.6,59.9,659,67.2,63.3,59,11,84,9.8,5.5,3.7,0,2,1.9,0.8,0.1,0.2
"Daniel Turner",MEL,DEF,"Free Agent",24,47,6,,24.83,56,59.8,598,60.4,63.3,55,10,89.4,9.3,4.5,6,0,1.5,0.3,0.9,0.2,0.1
"Tom McDonald",MEL,DEF,"Free Agent",33,252,16,,4.37,57.9,59.7,179,59.7,59.7,74,3,98.3,10,4.7,6.7,0,1,0.3,1.3,0,0
"Jacob Weitering",CAR,DEF,"Free Agent",28,214,11,261.7,28.79,62.3,59.6,596,58.6,61,86,10,91.9,9.6,4.3,6.7,0.2,0.8,0.5,0.6,0,0
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,365,18,216.3,56.48,77.2,59.6,656,51.2,58.7,46,11,78.3,8,7.3,4.7,0,1.7,0.2,0.5,0.2,0.1
"Jeremy Sharp",FRE,MID,"Free Agent",24,62,7,,14.19,56.2,59.5,119,59.5,59.5,43,2,67.5,7.5,4.5,6,0,1,0,0,1,0
"Bayley Fritsch",MEL,FWD,"Free Agent",29,182,9,,24.97,64,59.4,653,50,48.3,39,11,87.5,7.5,4.8,3.1,0,2.4,0.9,0.3,1.3,0.6
"Max Michalanney",ADE,DEF,"Free Agent",22,77,4,285.5,37.52,60.3,59.4,653,54.6,51.7,32,11,81.9,8.4,5.5,5.2,0,2.5,0.5,1,0,0
"Alex Davies",GCS,MID,"Free Agent",24,46,6,295.5,31.24,64.2,59.3,356,59.2,45,32,6,58.2,5.3,10.8,1,0,4.5,1,1.3,0.5,0.7
"Mark Blicavs",GEE,RUC,uFlorent,35,304,15,251.9,72.31,70.2,59.3,534,46.2,41.3,42,9,70.6,5.4,7.3,2.3,9.9,3,0.9,0.8,0.1,0.2
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,129,10,289.9,31.11,67.6,59.2,355,57.6,45.7,19,6,78.8,8.7,8.7,4.7,0,1.5,0.3,1.5,0,0
"Liam Baker",WCE,DEF,"Free Agent",28,162,9,141.7,72.58,81,59.1,650,60.4,54.7,54,11,81.7,7.9,9.2,2.8,0,2.5,1.5,2,0.5,0.2
"Oisin Mullin",GEE,DEF/MID,"Scissorlift Victims Unit",26,55,5,,36.70,45.5,59,708,64.8,59.3,45,12,79.3,6.8,7.1,3.3,0,3.8,1,0.8,0.1,0.3
"Ryan Byrnes",STK,DEF,"Free Agent",25,84,7,322.8,18.55,66.6,59,236,59,59.7,92,4,80,10.8,6.8,4.3,0,0.5,0.5,0.8,0,0.3
"Sam Taylor",GWS,DEF,"Free Agent",27,132,9,255.9,24.83,60.3,59,59,59,59,59,1,70,9,2,9,0,0,1,0,0,0
"Luke Trainor",RIC,DEF/MID,"Free Agent",20,28,2,223.8,63.85,61.1,58.9,412,49.6,45.3,48,7,83.3,10.7,4.6,5.1,0,1.6,0.6,1.6,0,0
"Lachie Weller",GCS,MID,"Free Agent",30,171,12,,24.42,56.4,58.8,588,67,60,10,10,72.7,8.1,7,3,0,2.2,0.5,0.3,0.5,0.1
"Lincoln McCarthy",BRL,FWD,"Free Agent",32,159,15,,11.32,57.8,58.8,470,63.8,64.3,24,8,76.1,9.8,3.3,4.8,0,1.8,0.6,1.3,0.8,0.4
"Harry Cunningham",SYD,DEF/FWD,"Free Agent",32,226,15,,4.91,54.6,58.3,408,57.8,60.7,65,7,72.6,8,5.9,3.1,0,2.7,0.6,0.1,0.3,0.4
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,157,12,,27.15,64.7,58.3,699,52,51,52,12,77.5,7.5,2.7,3.4,0,2.2,1.2,0.3,1.8,0.8
"Matt Flynn",WCE,RUC,"Free Agent",28,59,11,198.0,43.11,78.7,58,232,58,63,30,4,73.3,4,5.8,0.8,18.8,4.3,1,2,0.3,0
"Leek Aleer",GWS,DEF/RUC,"Scissorlift Victims Unit",24,29,5,,32.20,44.8,57.8,231,57.8,52.7,37,4,63,4.3,5,2.3,9.3,3.8,1.3,0.5,0.5,1.3
"Hamish Davis",WCE,MID,"Free Agent",20,20,2,,31.11,63.3,57.5,690,57.8,66,58,12,80.1,7.8,7.6,3.9,0,1.9,0.4,0.4,0.1,0
"Judd McVee",FRE,DEF,"Free Agent",22,76,5,248.2,39.84,58.4,57.5,633,57.8,60,67,11,79,9.5,6.6,4.5,0,0.7,0.2,0.3,0,0
"Zach Reid",ESS,DEF,"Free Agent",24,31,6,157.5,58.39,75.8,57.4,689,53,58.3,58,12,85,9,4.1,6,0,1.3,0.7,0.6,0,0
"Jacob Wehr",PTA,DEF/MID,"Free Agent",27,49,6,,18.14,57.5,57.3,573,56.8,58,40,10,77.3,9.5,3.9,3.9,0,2.6,0.5,0.9,0.1,0.5
"Michael Frederick",FRE,FWD,"Free Agent",26,109,7,,15.28,57.8,57.3,401,60.4,52.7,44,7,74.7,8.1,4.6,3.3,0,1.9,0.4,0.4,1.1,0.4
"Christian Moraes",PTA,MID/FWD,"Free Agent",19,20,2,271.5,45.57,65.8,57.2,343,61.2,45.3,32,6,59.8,7,9.2,3.3,0,2,0.7,0.7,0.2,0.2
"Ned Reeves",HAW,RUC,"Jags to riches",27,54,8,271.8,62.76,63.8,57.2,629,53,51,49,11,55.2,4.3,3.5,0.8,25.3,2.4,1.4,1.3,0.4,0.4
"James Jordon",SYD,MID/FWD,"Free Agent",25,126,8,,23.60,59.3,57.1,685,54.4,51.7,72,12,84.5,6.3,9,1.8,0,3.4,0.8,0.7,0.4,0.2
"Harry Kyle",SYD,DEF/MID,"Free Agent",18,1,1,294.3,43.66,55.6,57,57,57,57,57,1,76,5,11,2,0,3,2,0,0,0
"Matthew Carroll",CAR,DEF/MID,"Free Agent",20,27,3,,20.19,53.1,57,570,51,45,0,10,69.6,9.2,4.8,4.3,0,0.8,0.2,0.7,0.9,0.2
"Matthew Johnson",FRE,MID,"Free Agent",23,67,5,207.1,57.71,73.1,57,684,54.8,78.7,91,12,74.9,7,9.1,2.3,0,3,0.3,1.1,0.3,0.1
"Zac Taylor",ADE,FWD,"Free Agent",23,35,5,,10.10,46.9,57,513,62.4,66,56,9,72.3,7.1,4.8,4.1,0,2.7,0.7,0.4,0.6,0.4
"Rhylee West",WBD,FWD,"Free Agent",25,93,8,266.8,35.06,65.7,56.9,683,61.6,59,61,12,79.8,7.1,6.1,3.3,0,2.5,0.8,0.9,0.8,0.7
"Blake Howes",MEL,DEF,"Free Agent",23,40,5,,12.82,52.1,56.8,682,63,58,44,12,81.3,8.1,6.8,4.8,0,1.8,0.2,0.8,0,0
"Brennan Cox",FRE,DEF,"Free Agent",27,145,10,,16.92,46.6,56.8,568,53.6,53.7,17,10,76.7,8.8,4.2,5.3,0,1.8,1,0.7,0,0
"Elijah Hollands",CAR,MID/FWD,"Free Agent",24,47,6,197.7,26.06,68.1,56.8,341,55.6,52.3,3,6,74.8,8.8,6.7,2.8,0,1.3,1,1,0.8,0.2
"Tylar Young",WCE,DEF,"Free Agent",27,47,4,,7.78,54,56.8,682,69.2,73.7,93,12,87.4,10.2,3.9,5.9,0,0.7,0.6,0.8,0,0
"Cooper Trembath",NTH,FWD,"Free Agent",20,14,2,,29.06,54,56.7,624,40.6,46.3,54,11,79.2,5,3.3,4.3,4.9,2.2,0.6,0.4,1.5,0.5
"Reuben Ginbey",WCE,DEF,"Free Agent",21,75,4,290.9,37.52,58.3,56.7,680,65.4,70.7,79,12,90.9,8.3,4.9,4.3,0,2.3,0.8,0.3,0,0
"Darcy Fogarty",ADE,FWD,"Free Agent",26,131,9,,18.69,60.1,56.6,283,56.6,55.3,71,5,78.4,6.8,3.4,4.2,0,2.4,0.6,1,1.4,1.2
"Francis Evans",CAR,FWD,"Free Agent",24,54,7,,12.69,56.8,56.5,565,58.2,58.7,48,10,75.6,7.4,5.8,2.3,0,3.6,0.7,1,0.5,0.7
"Nick Larkey",NTH,FWD,"Free Agent",27,145,10,278.2,34.92,59.9,56.5,621,52.4,39.7,44,11,92.1,5.9,3.7,3.9,0,1.1,1.5,0.3,2.3,0.9
"Sam De Koning",GEE,DEF,"Free Agent",25,96,7,246.5,35.61,57,56.5,621,52,50.7,48,11,73.5,6.2,7.1,4.6,4.3,1.6,0.6,0.7,0.1,0
"Joe Berry",PTA,FWD,"Free Agent",20,23,2,283.1,42.97,50.1,56.4,620,59.4,61.3,47,11,75.8,7.6,6.2,3.8,0,1.7,1.2,0.9,0.6,0.5
"Xavier O'Halloran",GWS,MID/FWD,"Free Agent",25,98,8,,15.96,56.7,56.4,451,57.8,53.7,58,8,73.5,8.4,6.9,2.9,0,2,0.3,0.5,0.3,0.6
"Oliver Henry",GEE,FWD,"Free Agent",23,96,6,,11.73,45.6,56.3,619,67.6,63.7,55,11,81.5,7.6,3.3,2.9,0,1.7,1.4,0.6,1.8,0.8
"Roan Steele",COL,MID,"Free Agent",24,17,2,,19.37,55.5,56.3,676,57.6,65.3,65,12,79.1,8,6.2,3.1,0,1.5,0.3,0.3,0.8,0.4
"Jack Ison",CAR,MID,GuldenEye,19,3,1,,56.75,56.1,56,168,56,56,29,3,76.3,8.7,4,4.3,0,1,1.3,1.3,1,1.7
"Sam Marshall",BRL,MID,"Free Agent",20,13,2,225.6,52.39,66.3,56,112,56,56,78,2,75,6.5,10,3,0,2,1,0.5,0,0
"Todd Marshall",PTA,DEF/FWD,"Free Agent",27,122,10,265.3,31.51,56.7,56,336,58.6,49.7,43,6,73.2,10.2,2,5.8,0,1,0,0.3,0.2,0
"Will Brodie",PTA,MID,"Free Agent",27,55,10,224.3,25.38,66.8,56,56,56,56,56,1,42,4,14,2,0,3,1,1,0,0
"Will Lorenz",PTA,MID,"Free Agent",21,9,3,,9.69,56.2,56,56,56,56,56,1,76,5,11,4,0,2,1,1,0,1
"Joel Amartey",SYD,FWD,"Free Agent",26,73,9,,14.60,55.6,55.8,669,53.6,48,57,12,74.9,5.7,2.9,3.7,1.2,1.9,0.9,0.7,2.2,1.2
"Miles Bergman",PTA,DEF/MID,"Prince McAndrew",24,110,7,75.2,81.04,80,55.8,446,59.4,59.7,17,8,73.8,8.9,4.4,5.3,0,1.1,0.6,1,0.4,0.3
"Ewan Mackinlay",PTA,MID/FWD,"Free Agent",22,12,2,309.0,26.60,66.2,55.5,611,54,58,46,11,76.5,7.5,4.6,2.9,0,3,0.5,0.2,0.5,0.3
"Jacob van Rooyen",MEL,FWD,"Free Agent",23,69,5,,29.33,58.3,55.5,666,53,39.7,34,12,81.5,6.2,4.7,4,1.6,1.2,0.5,0.5,1.6,0.9
"Jamie Elliott",COL,FWD,"Free Agent",33,230,15,,12.69,64.1,55.2,607,63.2,65.7,78,11,82.9,6.6,5.2,3.5,0,1.5,0.5,0.6,1.5,0.6
"Bailey Laurie",MEL,FWD,"Free Agent",24,20,6,,6.96,44.9,55,440,60.6,61.3,55,8,65.5,7.4,6.4,2.9,0,2.1,0.3,0.3,0.5,0.5
"Sam Banks",RIC,DEF,uFlorent,23,50,5,81.8,85.40,84.5,55,385,45,35.3,45,7,67.6,9.1,7.3,2.9,0,1.3,0.1,0.6,0.1,0
"Nick Bryan",ESS,RUC,"Kids can call you Bont-ju",24,27,7,202.1,79.95,57.8,54.8,219,54.8,53.7,46,4,65.8,6,6.3,1.5,19.8,1.5,0.8,2.3,0,0
"Charlie Banfield",STK,MID/FWD,GuldenEye,18,3,1,,40.93,51.6,54.7,164,54.7,54.7,39,3,67,7,2.7,3.7,0,3.7,0.7,0,0.3,0
"Hugh Boxshall",STK,MID,"Free Agent",19,16,2,246.1,44.20,66.2,54.4,272,54.4,53.7,38,5,71.4,6.4,5,2.6,0,4.6,0.8,0.8,0,0.6
"Sam Cumming",RIC,MID/FWD,"Xing’s Brother",18,6,1,171.2,81.31,66.2,54.3,326,53.6,51,54,6,73.7,6.8,8.2,2,0,2.3,0.5,0.8,0.7,0.2
"Steely Green",RIC,FWD,"Free Agent",22,36,4,,7.09,38.9,54.3,652,58,57.7,47,12,83.6,6.7,4.3,2.9,0,2.8,0.9,0.6,1,0.6
"Charlie Comben",NTH,DEF,"Free Agent",24,58,7,,19.24,52.6,54.1,541,48.6,44,43,10,93.4,7.5,4.6,6,0,1.7,0.9,1.3,0.1,0
"Nathan Broad",RIC,DEF,"Free Agent",33,181,11,,9.55,59,54.1,595,53.2,52.7,52,11,80.2,8.6,4.7,5.6,0,0.5,0.5,0.2,0,0
"Brayden Fiorini",ESS,MID,"Free Agent",28,125,11,124.7,44.88,84.7,54,108,54,54,34,2,81.5,6,9,3,0,0.5,0.5,0,1,0.5
"Mabior Chol",HAW,FWD,"Free Agent",29,115,11,,10.91,59.2,54,378,49.4,42,63,7,65.1,6.7,1.9,4,1.3,2.3,0.7,1,1.4,1.4
"Daniel McStay",COL,FWD,"Free Agent",30,210,13,,4.77,55.6,53.9,647,54.2,56.7,57,12,78.3,5.5,3.1,4.5,0.8,2.1,0.4,0.8,1.7,0.7
"Lachlan Bramble",WBD,DEF/MID,"Free Agent",28,89,6,325.1,28.79,67.4,53.9,647,53.4,59,39,12,78.6,8.2,6.3,3.3,0,1.4,0.2,0.3,0.3,0.2
"Michael Sellwood",WBD,DEF,"Free Agent",22,12,2,,18.28,52.8,53.9,647,53,48.7,45,12,82.8,8.1,4.6,4.4,0,2.3,0.9,1,0,0
"Taylor Walker",ADE,FWD,"Free Agent",36,308,19,,13.23,57.9,53.9,377,47.4,37.3,0,7,69.3,6.6,3,4.4,0,1.9,0.7,1.1,1.6,0.7
"Leonardo Lombard",GCS,FWD,"Free Agent",19,15,2,198.9,65.89,64,53.8,592,60.8,61.7,55,11,78.2,6,7.5,3.2,0,2.5,0.3,1.1,0.5,1.1
"Oskar Baker",WBD,D/M/F,"Free Agent",28,57,9,,13.92,62,53.7,483,46.4,50.7,56,9,67.2,7.4,5,4.9,0,0.9,0.2,1.1,1,0.2
"Tom Lynch",RIC,FWD,"Free Agent",33,243,16,,5.05,50.3,53.6,375,58.2,58,71,7,76.6,6.9,2.7,3.7,0.3,1.7,1.4,1.1,1.6,1.9
"Corey Durdin",PTA,FWD,"Free Agent",24,75,6,,2.86,46.7,53.5,589,60,54.7,54,11,77.5,6.1,2.3,3.8,0,2.5,0.5,0.4,1.5,0.7
"Tom Anastasopoulos",PTA,FWD,"Free Agent",21,2,3,,3.68,48.7,53.5,107,53.5,53.5,54,2,79.5,8,5,3.5,0,2,0.5,0,0,0.5
"Logan McDonald",SYD,FWD,"Free Agent",24,82,6,,16.51,57.2,53.4,641,55.4,59.3,70,12,70.9,5.7,3.6,3.8,1.6,1.5,0.5,0.5,1.8,0.7
"Jack Higgins",STK,FWD,"Free Agent",27,153,9,,11.19,58,53.3,426,53.8,58,37,8,79.8,5.6,4,2.4,0,1.8,1.1,0.1,2.1,0.8
"Charlie Edwards",ADE,DEF/MID,"Free Agent",21,2,3,,23.33,55.8,53,106,53,53,46,2,73,10,5,3,0,2,0,1.5,0,0.5
"Cooper Sharman",STK,FWD,"Free Agent",25,82,6,293.5,27.69,64.5,53,636,51.4,41.3,29,12,83.3,6.8,4.1,4.3,0.3,1.2,0.4,0.3,1.1,1
"Daniel Annable",BRL,MID,"Xing’s Brother",19,1,1,134.8,78.72,69.4,53,53,53,53,53,1,60,10,3,4,0,1,1,0,0,0
"Darragh Joyce",BRL,DEF,"Free Agent",29,26,10,,0.41,42.4,53,106,53,53,56,2,88.5,9.5,1.5,6.5,0,0.5,0,0,0,0
"Jedd Busslinger",WBD,DEF,"Free Agent",22,11,4,,14.32,45.2,52.8,211,52.8,47.3,42,4,95.5,10.3,4.3,5.5,0,0.5,1,2,0,0
"Billy Frampton",COL,DEF,"Free Agent",29,86,12,,4.64,40.8,52.7,632,44.8,46.7,47,12,96.3,7.8,4.4,6,0,1.2,0.9,1,0,0
"Dougal Howard",STK,DEF,"Free Agent",30,144,12,,2.59,54.6,52.7,316,53.8,41,35,6,79.3,9.7,2.3,7,0,0.2,0.3,1,0,0
"Toby Murray",ADE,RUC/FWD,"Scissorlift Victims Unit",22,6,3,,25.38,49.6,52.2,313,58,54.3,3,6,61.2,5.8,2.2,3.8,5.8,1.8,1.7,0.5,0.8,0.5
"Archer Day-Wicks",ESS,MID/FWD,"Free Agent",20,15,2,,10.10,50.9,52.1,521,44.8,47.7,60,10,79.3,5.8,5.5,2.4,0,3.8,0.8,1,0.5,0.5
"Mykelti Lefau",RIC,FWD,"Free Agent",27,21,3,,2.05,44.7,52.1,521,59,60.7,67,10,85.9,4.4,3.6,3.5,1.7,3.4,0.9,0.7,1.1,0.5
"Ben Long",GCS,FWD,"Free Agent",28,145,10,,12.55,60.6,52,520,52.4,51,64,10,81.2,6.3,4.8,2.8,0,2.6,0,1.2,1.3,0.5
"Josh Gibcus",RIC,DEF,"Free Agent",23,22,5,,7.78,43,52,52,52,52,52,1,76,6,3,4,0,4,0,0,0,0
"Oscar McDonald",FRE,DEF,"Free Agent",30,98,11,,1.09,49,52,208,52,59.7,48,4,91,7.5,4.3,4,0,2.3,1.5,0.5,0,0
"Brady Hough",WCE,DEF/MID,"Free Agent",23,87,5,233.2,41.75,65.3,51.9,623,46.8,42.3,58,12,79.4,6.6,5.4,4.7,0,1.9,0.5,0.5,0.1,0.2
"Oscar Allen",BRL,FWD,"Free Agent",27,112,9,241.2,26.88,63.7,51.9,363,58.4,49,38,7,77.1,7,1.6,4,1.4,1.1,1,0.9,1.7,1
"Will Graham",GCS,MID/FWD,"Free Agent",20,35,3,301.4,33.56,58.9,51.9,519,42.6,39,28,10,72.9,5.1,6.9,2.7,0,3.4,1.1,1.1,0.5,0.3
"Calsher Dear",HAW,FWD,"Free Agent",20,30,3,,14.19,51.4,51.8,207,51.8,43.7,43,4,75.5,5.5,3.5,3.8,0,3,1,0.5,0.8,1
"Dane Rampe",SYD,DEF,"Free Agent",35,280,14,,2.32,52.3,51.8,414,54.8,56,61,8,77.1,7.5,8,2.4,0,1.6,0.8,0.4,0,0
"Arty Jones",WBD,MID/FWD,"Free Agent",22,25,5,,12.55,43,51.7,362,53.8,50,49,7,68.3,5.6,6.9,3.4,0,1.6,1,1.4,1.1,1.1
"Sam Davidson",WBD,MID,"Free Agent",24,28,2,246.2,35.61,69.8,51.7,465,57.6,55,61,9,75.8,7.8,3.6,3.4,0,2.3,0.4,0.4,0.3,0.4
"Daniel Curtin",ADE,MID,"Jags to riches",21,36,3,120.5,87.86,76.5,51.5,206,51.5,55,59,4,79.3,6,3.8,4,0,3,0.8,0.3,0.3,0.5
"Jack Watkins",PTA,MID,"Free Agent",25,9,1,,13.64,55.6,51.4,463,45.4,52.3,44,9,62.8,7.9,5.1,2.7,0,2.3,0.2,0.7,0.3,0
"Liam Henry",STK,FWD,"Free Agent",24,66,7,,26.60,58.9,51.2,256,51.2,38,36,5,63,7,4,3,0,1.2,0.6,0,1.2,0.6
"Cameron Nairn",HAW,MID/FWD,"Free Agent",18,2,1,,28.92,52.7,51,102,51,51,60,2,73.5,8,6,4,0,1,0.5,0.5,0,0
"Jackson Mead",PTA,MID,"Free Agent",24,66,7,,8.73,55.3,51,102,51,51,47,2,80.5,10.5,3.5,5,0,0.5,0,1.5,0,0
"Josh Lai",PTA,DEF/MID,"Free Agent",20,8,2,,10.37,56.2,51,408,53.8,60.3,51,8,73.8,7.9,3.9,5.1,0,1.3,0.8,0.5,0,0
"Tim Membrey",COL,FWD,"Free Agent",32,210,14,,3.41,53.1,50.9,407,54.8,52.7,72,8,82.1,5.5,4.3,4.6,0,0.9,0.1,0.5,1.5,0.9
"Tom Cole",WCE,DEF,"Free Agent",29,137,11,,10.10,65.8,50.7,304,51.4,49.7,58,6,79.2,6.3,4.5,4.8,0,2.5,0.5,1.2,0.2,0.2
"Jack Hutchinson",WCE,MID,"Free Agent",24,25,3,,5.73,56,50.5,101,50.5,50.5,55,2,68,5,2,1.5,0,5,1,1,1.5,0
"Patrick Dangerfield",GEE,FWD,"Free Agent",36,368,19,251.4,41.88,67.8,50.4,403,54.6,54.3,52,8,66.8,5.9,6.3,3.3,0,1.4,1,1.4,1.3,0.6
"Jesse Hogan",GWS,FWD,"Free Agent",31,188,13,227.5,42.16,66.4,50.3,352,50.6,61.3,50,7,85.1,6.1,2.6,4.6,0,0.9,0.7,0.3,1.4,1.1
"Brody Mihocek",MEL,FWD,"Free Agent",33,168,9,,5.32,56.2,50,450,44,44,52,9,74.1,6.2,1.6,4.2,0.7,1.2,0.6,0.7,1.8,0.8
"Harrison Petty",MEL,DEF/FWD,"Free Agent",26,112,9,,9.28,49.6,49.9,549,64.8,69.3,57,11,85.8,5.9,4.2,4.5,1.6,2.4,0.6,1.4,0.4,0.4
"Luke Pedlar",ADE,FWD,"Free Agent",24,48,6,,12.01,54.5,49.7,447,62.4,61.7,69,9,70.9,6.3,3.8,3.1,0,2.2,0.9,0.2,0.7,0.7
"Finn Maginness",HAW,FWD,"Free Agent",25,63,7,,5.59,51.4,49.6,248,49.6,43,54,5,74.6,4.8,9.8,2,0,2.2,0.6,0.8,0.4,0.2
